ID,whiteElo,blackElo,result,eloChange
H5#34,2655,2590,0.5,-0.9
H5#35,2620,2525,0,-6.3
H5#36,2590,2565,0.5,-0.4
H5#37,2455,2655,0,-2.4
H5#38,2525,2600,0.5,1.1
H5#39,2560,2550,1,4.9
H5#40,2620,2590,0.5,-0.4
H5#41,2590,2525,0.5,-0.9
H5#42,2600,2560,0.5,-0.6
H5#43,2550,2590,0.5,0.6
H5#44,2655,2620,0.5,-0.5
H5#45,2565,2455,0,-6.5
H6#1,2605,2585,1,4.7
H6#2,2530,2685,1,7.1
H6#3,2635,2490,0.5,-2.0
H6#4,2605,2610,0.5,0.1
H6#5,2510,2435,1,3.9
H6#6,2585,2565,0,-5.3
H6#7,2685,2605,0,-6.1
H6#8,2510,2635,1,6.7
H6#9,2490,2585,0,-3.7
H6#10,2565,2530,0.5,-0.5
H6#11,2435,2610,0,-2.7
H6#12,2530,2490,1,4.4
H6#13,2635,2435,1,2.4
H6#14,2610,2685,1,6.1
H6#15,2605,2565,0.5,-0.6
H6#16,2435,2685,0.5,3.1
H6#17,2565,2610,0.5,0.6
H6#18,2490,2605,0,-3.4
H6#19,2635,2585,1,4.3
H6#20,2510,2530,0.5,0.3
H6#21,2585,2435,0.5,-2.0
H6#22,2685,2565,0.5,-1.7
H6#23,2530,2635,0.5,1.5
H6#24,2610,2490,0.5,-1.7
H6#25,2605,2510,1,3.7
H6#26,2510,2610,0.5,1.4
H6#27,2490,2685,0.5,2.5
H6#28,2585,2530,0.5,-0.8
H6#29,2635,2605,0.5,-0.4
H6#30,2435,2565,0.5,1.8
H6#31,2610,2635,0,-4.6
H6#32,2685,2510,1,2.7
H6#33,2530,2435,1,3.7
H6#34,2565,2490,0.5,-1.1
H6#35,2530,2605,1,6.1
H6#36,2585,2610,0,-4.6
H6#37,2510,2565,0.5,0.8
H6#38,2435,2490,0.5,0.8
H6#39,2635,2685,0,-4.3
H6#40,2685,2585,1,3.6
H6#41,2610,2530,1,3.9
H6#42,2565,2635,0.5,1.0
H6#43,2605,2435,0.5,-2.3
H6#44,2490,2510,0.5,0.3
H6#45,2585,2510,1,3.9
H7#1,2455,2575,0,-3.3
H7#2,2450,2645,1,7.5
H7#3,2620,2490,0.5,-1.8
H7#4,2505,2615,0.5,1.5
H7#5,2505,2665,0,-2.8
H7#6,2665,2485,0.5,-2.4
H7#7,2575,2505,0.5,-1.0
H7#8,2450,2620,0.5,2.3
H7#9,2455,2450,1,4.9
H7#10,2505,2490,0.5,-0.2
H7#11,2620,2645,0.5,0.4
H7#12,2505,2575,0.5,1.0
H7#13,2615,2665,0,-4.3
H7#14,2645,2615,1,4.6
H7#15,2490,2455,1,4.5
H7#16,2645,2665,0,-4.7
H7#17,2575,2615,0,-4.4
H7#18,2450,2505,0,-4.2
H7#19,2620,2455,0.5,-2.2
H7#20,2490,2485,0.5,-0.1
H7#21,2455,2645,0.5,2.5
H7#22,2615,2490,1,3.3
H7#23,2485,2450,0,-5.5
H7#24,2665,2575,1,3.7
H7#25,2505,2620,1,6.6
H7#26,2490,2665,0.5,2.3
H7#27,2645,2575,1,4.0
H7#28,2450,2615,0.5,2.2
H7#29,2455,2505,0,-4.3
H7#30,2620,2485,1,3.1
H7#31,2575,2490,1,3.8
H7#32,2505,2645,0.5,1.9
H7#33,2505,2455,0.5,-0.7
H7#34,2615,2620,0.5,0.1
H7#35,2450,2575,1,6.7
H7#36,2620,2665,0.5,0.6
H7#37,2505,2505,0.5,0.0
H7#38,2645,2490,1,2.9
H7#39,2665,2455,0.5,-2.7
H7#40,2490,2450,0.5,-0.6
H7#41,2615,2505,0.5,-1.5
H7#42,2575,2620,1,5.6
H7#43,2505,2645,0,-3.1
H7#44,2665,2450,1,2.2
H7#45,2455,2615,0,-2.8
H8#1,2600,2635,0,-4.5
H8#2,2620,2585,1,4.5
H8#3,2455,2525,0.5,1.0
H8#4,2585,2455,1,3.2
H8#5,2590,2660,0.5,1.0
H8#6,2660,2455,1,2.4
H8#7,2525,2620,0.5,1.3
H8#8,2635,2590,1,4.4
H8#9,2455,2585,0.5,1.8
H8#10,2585,2600,0.5,0.2
H8#11,2585,2525,0.5,-0.9
H8#12,2600,2455,1,3.0
H8#13,2620,2660,0.5,0.6
H8#14,2455,2635,0,-2.6
H8#15,2590,2585,0.5,-0.1
H8#16,2600,2590,0.5,-0.1
H8#17,2635,2620,0,-5.2
H8#18,2585,2455,0.5,-1.8
H8#19,2455,2525,0.5,1.0
H8#20,2660,2585,0.5,-1.1
H8#21,2525,2660,0,-3.1
H8#22,2455,2600,0.5,2.0
H8#23,2585,2635,1,5.7
H8#24,2620,2585,1,4.5
H8#25,2590,2455,0.5,-1.9
H8#26,2590,2455,0.5,-1.9
H8#27,2635,2525,1,3.5
H8#28,2600,2620,0.5,0.3
H8#29,2455,2660,1,7.6
H8#30,2585,2585,0.5,0.0
H8#31,2585,2600,0.5,0.2
H8#32,2455,2455,1,5.0
H8#33,2660,2635,0.5,-0.4
H8#34,2525,2585,0,-4.1
H8#35,2620,2590,1,4.6
H8#36,2590,2585,0.5,-0.1
H8#37,2455,2635,1,7.4
H8#38,2585,2660,0.5,1.1
H8#39,2600,2525,1,3.9
H8#40,2455,2620,0.5,2.2
H8#41,2585,2455,1,3.2
H8#42,2660,2600,0.5,-0.9
H8#43,2635,2585,0.5,-0.7
H8#44,2620,2455,1,2.8
H9#1,2544,2680,0.5,1.9
H9#2,2548,2546,0.5,-0.0
H9#3,2399,2597,0.5,2.6
H9#4,2527,2438,0.5,-1.3
H9#5,2637,2604,0.5,-0.5
H9#6,2438,2399,0,-5.6
H9#7,2597,2548,0.5,-0.7
H9#8,2604,2680,0.5,1.1
H9#9,2546,2544,0,-5.0
H9#10,2637,2527,0.5,-1.5
H9#11,2680,2546,1,3.2
H9#12,2527,2604,0.5,1.1
H9#13,2544,2597,0,-4.2
H9#14,2399,2637,0,-2.0
H9#15,2548,2438,0.5,-1.5
H9#16,2604,2546,0.5,-0.8
H9#17,2438,2544,1,6.5
H9#18,2637,2548,0.5,-1.3
H9#19,2527,2399,0.5,-1.8
H9#20,2399,2604,0,-2.4
H9#21,2680,2438,0,-8.0
H9#22,2548,2527,0,-5.3
H9#23,2546,2597,0,-4.3
H9#24,2544,2637,0.5,1.3
H9#25,2637,2680,0,-4.4
H9#26,2399,2548,0,-3.0
H9#27,2438,2546,0,-3.5
H9#28,2527,2544,0,-4.8
H9#29,2604,2597,0.5,-0.1
H9#30,2548,2604,0,-4.2
H9#31,2680,2527,1,2.9
H9#32,2597,2438,0.5,-2.1
H9#33,2544,2399,1,3.0
H9#34,2546,2637,1,6.3
H9#35,2637,2597,0,-5.6
H9#36,2604,2438,1,2.8
H9#37,2399,2680,0.5,3.3
H9#38,2527,2546,0.5,0.3
H9#39,2548,2544,0.5,-0.1
H9#40,2546,2399,1,3.0
H9#41,2544,2604,0.5,0.9
H9#42,2438,2637,0.5,2.6
H9#43,2597,2527,1,4.0
H9#44,2680,2548,1,3.2
H0#1,2491,2556,1,5.9
H0#2,2573,2608,0.5,0.5
H0#3,2623,2525,1,3.6
H0#4,2499,2428,0.5,-1.0
H0#5,2529,2551,0.5,0.3
H0#6,2623,2499,0.5,-1.7
H0#7,2428,2556,0,-3.2
H0#8,2608,2551,0.5,-0.8
H0#9,2525,2491,0.5,-0.5
H0#10,2573,2529,0.5,-0.6
H0#11,2491,2608,0,-3.4
H0#12,2573,2623,0.5,0.7
H0#13,2551,2428,1,3.3
H0#14,2499,2525,1,5.4
H0#15,2529,2556,1,5.4
H0#16,2623,2529,0.5,-1.3
H0#17,2525,2573,0,-4.3
H0#18,2428,2491,0,-4.1
H0#19,2608,2499,1,3.5
H0#20,2556,2551,0.5,-0.1
H0#21,2525,2529,0.5,0.1
H0#22,2556,2499,0.5,-0.8
H0#23,2608,2623,0.5,0.2
H0#24,2428,2573,0,-3.0
H0#25,2551,2491,0,-5.9
H0#26,2529,2491,0.5,-0.5
H0#27,2573,2556,1,4.8
H0#28,2525,2608,0.5,1.2
H0#29,2623,2428,0.5,-2.5
H0#30,2499,2551,0.5,0.7
H0#31,2428,2525,1,6.4
H0#32,2608,2529,0,-6.1
H0#33,2491,2499,0.5,0.1
H0#34,2556,2623,1,6.0
H0#35,2551,2573,0.5,0.3
H0#36,2573,2491,0.5,-1.2
H0#37,2525,2556,1,5.4
H0#38,2623,2551,0.5,-1.0
H0#39,2529,2499,0.5,-0.4
H0#40,2608,2428,0.5,-2.4
H0#41,2551,2525,1,4.6
H0#42,2428,2529,0,-3.6
H0#43,2499,2573,0.5,1.0
H0#44,2491,2623,0.5,1.8
H0#45,2556,2608,0,-4.3
H1#1,2451,2511,0.5,0.9
H1#2,2525,2657,1,6.8
H1#3,2569,2502,0.5,-1.0
H1#4,2567,2517,0,-5.7
H1#5,2547,2411,1,3.1
H1#6,2657,2547,0.5,-1.5
H1#7,2502,2517,1,5.2
H1#8,2569,2525,0.5,-0.6
H1#9,2411,2451,0,-4.4
H1#10,2511,2567,0.5,0.8
H1#11,2657,2567,0.5,-1.3
H1#12,2569,2451,1,3.4
H1#13,2411,2517,0.5,1.5
H1#14,2525,2547,0.5,0.3
H1#15,2502,2511,1,5.1
H1#16,2567,2569,0.5,0.0
H1#17,2517,2657,0,-3.1
H1#18,2511,2411,1,3.6
H1#19,2451,2525,0.5,1.0
H1#20,2547,2502,0.5,-0.6
H1#21,2525,2567,0.5,0.6
H1#22,2569,2517,1,4.3
H1#23,2502,2411,1,3.7
H1#24,2547,2451,0.5,-1.3
H1#25,2657,2511,0.5,-2.0
H1#26,2511,2569,0,-4.2
H1#27,2517,2525,0,-4.9
H1#28,2451,2502,0.5,0.7
H1#29,2567,2547,1,4.7
H1#30,2411,2657,0,-2.0
H1#31,2547,2517,0.5,-0.4
H1#32,2525,2511,1,4.8
H1#33,2451,2567,0,-3.4
H1#34,2569,2411,1,2.9
H1#35,2502,2657,1,7.1
H1#36,2517,2451,1,4.1
H1#37,2657,2569,0.5,-1.2
H1#38,2411,2525,0,-3.4
H1#39,2567,2502,0.5,-0.9
H1#40,2511,2547,0.5,0.5
H2#1,2670,2455,0.5,-2.8
H2#2,2620,2527,1,3.7
H2#3,2525,2545,0.5,0.3
H2#4,2527,2521,0.5,-0.1
H2#5,2546,2551,0.5,0.1
H2#6,2527,2527,1,5.0
H2#7,2551,2670,0.5,1.6
H2#8,2525,2620,0.5,1.3
H2#9,2521,2546,1,5.4
H2#10,2545,2455,0,-6.3
H2#11,2527,2525,0.5,-0.0
H2#12,2455,2551,0,-3.7
H2#13,2620,2545,1,3.9
H2#14,2670,2521,0.5,-2.0
H2#15,2546,2527,1,4.7
H2#16,2547,2569,0.5,0.3
H2#17,2451,2657,0.5,2.7
H2#18,2567,2411,0.5,-2.1
H2#19,2525,2502,0.5,-0.3
H2#20,2517,2511,0,-5.1
H2#21,2521,2455,0.5,-0.9
H2#22,2525,2546,1,5.3
H2#23,2527,2670,0.5,1.9
H2#24,2620,2527,1,3.7
H2#25,2545,2551,0.5,0.1
H2#26,2551,2521,0.5,-0.4
H2#27,2546,2620,1,6.0
H2#28,2527,2545,1,5.3
H2#29,2455,2527,0,-4.0
H2#30,2670,2525,0.5,-2.0
H2#31,2527,2551,0.5,0.3
H2#32,2620,2670,0,-4.3
H2#33,2527,2546,0.5,0.3
H2#34,2525,2455,1,4.0
H2#35,2545,2521,0,-5.3
H2#36,2670,2527,0.5,-1.9
H2#37,2546,2545,0.5,-0.0
H2#38,2521,2527,0.5,0.1
H2#39,2455,2620,0,-2.8
H2#40,2551,2525,1,4.6
H2#41,2546,2670,1,6.7
H2#42,2527,2455,1,4.0
H2#43,2545,2527,0,-5.3
H2#44,2525,2521,0.5,-0.1
H2#45,2620,2551,1,4.0
H2#46,2455,2546,1,6.3
H2#47,2527,2525,0.5,-0.0
H2#48,2670,2545,0.5,-1.7
H2#49,2551,2527,1,4.7
H2#50,2521,2620,0.5,1.4
H3#1,2545,2626,0.5,1.1
H3#2,2535,2560,0,-4.6
H3#3,2658,2486,1,2.7
H3#4,2471,2476,0,-4.9
H3#5,2626,2541,0.5,-1.2
H3#6,2658,2626,0.5,-0.5
H3#7,2560,2545,1,4.8
H3#8,2486,2476,0.5,-0.1
H3#9,2626,2471,1,2.9
H3#10,2541,2535,0.5,-0.1
H3#11,2545,2541,0.5,-0.1
H3#12,2476,2626,0,-3.0
H3#13,2471,2560,1,6.3
H3#14,2626,2486,1,3.1
H3#15,2535,2658,0.5,1.7
H3#16,2560,2476,0.5,-1.2
H3#17,2541,2471,1,4.0
H3#18,2626,2535,0,-6.3
H3#19,2658,2545,1,3.4
H3#20,2486,2626,0.5,1.9
H3#21,2626,2560,0.5,-0.9
H3#22,2476,2541,0.5,0.9
H3#23,2535,2486,0.5,-0.7
H3#24,2545,2626,0.5,1.1
H3#25,2471,2658,0.5,2.5
H3#26,2626,2471,0.5,-2.1
H3#27,2658,2476,1,2.6
H3#28,2541,2626,0.5,1.2
H3#29,2486,2560,1,6.0
H3#30,2535,2545,0.5,0.1
H3#31,2545,2486,0.5,-0.8
H3#32,2560,2541,0,-5.3
H3#33,2476,2626,0,-3.0
H3#34,2471,2535,0.5,0.9
H3#35,2626,2658,0.5,0.5
H3#36,2658,2560,0.5,-1.4
H3#37,2626,2626,0,-5.0
H3#38,2545,2471,1,4.0
H3#39,2535,2476,1,4.2
H3#40,2486,2541,0.5,0.8
H3#41,2626,2535,0.5,-1.3
H3#42,2560,2626,0.5,0.9
H3#43,2541,2658,1,6.6
H3#44,2471,2486,0.5,0.2
H3#45,2476,2545,1,6.0
H4#1,2552,2218,1,1.3
H4#2,2212,2550,0,-1.3
H4#3,2570,2233,1,1.3
H4#4,2599,2246,1,1.2
H4#5,2236,2594,1,8.9
H4#6,2481,2303,1,2.6
H4#7,2340,2570,0,-2.1
H4#8,2502,2471,0,-5.4
H4#9,2464,2552,0,-3.8
H4#10,2550,2599,0.5,0.7
H4#11,2471,2570,0.5,1.4
H4#12,2402,2550,1,7.0
H4#13,2472,2396,0.5,-1.1
H4#14,2552,2481,0.5,-1.0
H4#15,2599,2385,0.5,-2.7
H4#16,2594,2501,0.5,-1.3
H4#17,2288,2570,0,-1.6
H4#18,2550,2295,1,1.9
H4#19,2298,2599,0,-1.5
H4#20,2272,2552,0,-1.7
H4#21,2236,2172,1,4.1
H4#22,2552,2388,1,2.8
H4#23,2599,2420,1,2.6
H4#24,2434,2550,0.5,1.6
H4#25,2570,2396,0.5,-2.3
H4#26,2396,2599,0.5,2.6
H4#27,2385,2509,1,6.7
H4#28,2481,2552,0,-4.0
H4#29,2570,2471,0.5,-1.4
H4#30,2434,2501,0,-4.0
H4#31,2396,2439,0,-4.4
H4#32,2599,2501,0.5,-1.4
H4#33,2552,2570,1,5.3
H4#34,2471,2385,1,3.8
H4#35,2472,2550,0.5,1.1
H4#36,2515,2599,0.5,1.2
H4#37,2439,2471,0.5,0.5
H4#38,2501,2422,0.5,-1.1
H4#39,2385,2536,0,-3.0
H4#40,2570,2552,0.5,-0.3
H4#41,2594,2570,0,-5.3
H4#42,2502,2599,0.5,1.4
H4#43,2550,2471,0.5,-1.1
H4#44,2481,2236,0.5,-3.0
H4#45,2472,2552,0.5,1.1
H4#46,2570,2340,0.5,-2.9
H4#47,2303,2481,0,-2.6
H4#48,2599,2362,1,2.0
H4#49,2552,2464,1,3.8
H0#1,2685,2741,0,-4.2
H0#2,2713,2668,0.5,-0.6
H0#3,2695,2700,0.5,0.1
H0#4,2741,2700,1,4.4
H0#5,2668,2695,0.5,0.4
H0#6,2685,2713,0.5,0.4
H0#7,2713,2741,0.5,0.4
H0#8,2695,2685,0.5,-0.1
H0#9,2700,2668,0.5,-0.5
H0#10,2741,2668,0.5,-1.0
H0#11,2685,2700,1,5.2
H0#12,2713,2695,0.5,-0.3
H0#13,2695,2741,0,-4.3
H0#14,2700,2713,0.5,0.2
H0#15,2668,2685,0,-4.8
H0#16,2741,2685,0.5,-0.8
H0#17,2668,2713,0.5,0.6
H0#18,2700,2695,0,-5.1
H0#19,2700,2741,0.5,0.6
H0#20,2695,2668,1,4.6
H0#21,2713,2685,0.5,-0.4
H0#22,2741,2713,0.5,-0.4
H0#23,2685,2695,0,-4.9
H0#24,2668,2700,0.5,0.5
H0#25,2668,2741,0,-4.0
H0#26,2700,2685,0.5,-0.2
H0#27,2695,2713,0.5,0.3
H0#28,2741,2695,0.5,-0.7
H0#29,2685,2668,1,4.8
H0#30,2713,2700,1,4.8
H3#1,2695,2649,0.5,-0.7
H3#2,2722,2693,1,4.6
H3#3,2649,2722,0.5,1.0
H3#4,2695,2693,0.5,-0.0
H3#5,2693,2649,0.5,-0.6
H3#6,2722,2695,1,4.6
H3#7,2693,2722,0.5,0.4
H3#8,2649,2695,0.5,0.7
H3#9,2649,2693,1,5.6
H3#10,2695,2722,1,5.4
H3#11,2722,2649,1,4.0
H3#12,2693,2695,0.5,0.0
H6#1,2728,2813,1,6.2
H6#2,2710,2670,1,4.4
H6#3,2670,2728,0,-4.2
H6#4,2710,2813,1,6.4
H6#5,2728,2710,0.5,-0.3
H6#6,2813,2670,0.5,-1.9
H6#7,2670,2710,0,-4.4
H6#8,2813,2728,1,3.8
H6#9,2710,2728,0,-4.7
H6#10,2670,2813,0,-3.1
H6#11,2728,2670,1,4.2
H6#12,2813,2710,0,-6.4
J9#1,2703,2768,0.5,0.9
J9#2,2755,2716,0.5,-0.6
J9#3,2714,2712,0.5,-0.0
J9#4,2672,2717,0.5,0.6
J9#5,2675,2756,0,-3.9
J9#6,2717,2721,0.5,0.1
J9#7,2678,2760,1,6.2
J9#8,2760,2717,1,4.4
J9#9,2756,2716,0.5,-0.6
J9#10,2717,2755,0.5,0.5
J9#11,2721,2672,0.5,-0.7
J9#12,2712,2678,0.5,-0.5
J9#13,2768,2714,1,4.2
J9#14,2675,2703,0.5,0.4
J9#15,2703,2756,0.5,0.8
J9#16,2678,2768,0.5,1.3
J9#17,2717,2712,0.5,-0.1
J9#18,2672,2760,0.5,1.2
J9#19,2755,2721,0.5,-0.5
J9#20,2716,2717,0.5,0.0
J9#21,2714,2675,1,4.4
J9#22,2756,2717,1,4.4
J9#23,2721,2716,0.5,-0.1
J9#24,2760,2755,0.5,-0.1
J9#25,2712,2672,0.5,-0.6
J9#26,2768,2717,1,4.3
J9#27,2675,2678,0.5,0.0
J9#28,2703,2714,1,5.2
J9#29,2717,2721,1,5.1
J9#30,2716,2760,0.5,0.6
J9#31,2755,2712,1,4.4
J9#32,2672,2768,1,6.3
J9#33,2717,2675,1,4.4
J9#34,2678,2703,0,-4.6
J9#35,2714,2756,0.5,0.6
J9#36,2714,2678,1,4.5
J9#37,2703,2717,0.5,0.2
J9#38,2675,2672,0,-5.0
J9#39,2768,2755,1,4.8
J9#40,2712,2716,0.5,0.1
J9#41,2760,2717,0.5,-0.6
J9#42,2756,2721,0.5,-0.5
J9#43,2721,2760,1,5.6
J9#44,2717,2712,1,4.9
J9#45,2716,2768,1,5.7
J9#46,2755,2675,1,3.9
J9#47,2672,2703,0.5,0.4
J9#48,2717,2714,0,-5.0
J9#49,2678,2756,0,-3.9
J9#50,2756,2760,0.5,0.1
J9#51,2703,2755,1,5.7
J9#52,2768,2717,0.5,-0.7
J9#53,2714,2672,0.5,-0.6
J9#54,2712,2721,0.5,0.1
J9#55,2678,2717,0.5,0.6
J9#56,2675,2716,0.5,0.6
J9#57,2672,2678,1,5.1
J9#58,2716,2703,0.5,-0.2
J9#59,2717,2675,0.5,-0.6
J9#60,2755,2714,0.5,-0.6
J9#61,2721,2768,0.5,0.7
J9#62,2760,2712,0.5,-0.7
J9#63,2717,2756,0.5,0.6
J9#64,2756,2712,0.5,-0.6
J9#65,2703,2717,0.5,0.2
J9#66,2768,2760,1,4.9
J9#67,2678,2755,0,-3.9
J9#68,2717,2672,0.5,-0.6
J9#69,2714,2716,1,5.0
J9#70,2675,2721,1,5.7
J9#71,2672,2756,0.5,1.2
J9#72,2712,2768,0.5,0.8
J9#73,2760,2675,0,-6.2
J9#74,2721,2703,0.5,-0.3
J9#75,2755,2717,0.5,-0.5
J9#76,2717,2714,0.5,-0.0
J9#77,2716,2678,1,4.5
J9#78,2756,2768,0.5,0.2
J9#79,2703,2760,0.5,0.8
J9#80,2672,2755,0,-3.8
J9#81,2714,2721,0.5,0.1
J9#82,2678,2717,0.5,0.6
J9#83,2717,2716,1,5.0
J9#84,2675,2712,0.5,0.5
J9#85,2755,2756,1,5.0
J9#86,2768,2675,1,3.7
J9#87,2717,2717,0.5,0.0
J9#88,2716,2672,0.5,-0.6
J9#89,2721,2678,0.5,-0.6
J9#90,2712,2703,0,-5.1
J9#91,2760,2714,0.5,-0.7
J9#1,2560,2695,0,-3.1
J9#2,2695,2560,1,3.1
J9#3,2695,2560,1,3.1
J9#4,2695,2535,1,2.8
J9#5,2560,2695,0.5,1.9
J9#6,2560,2530,0.5,-0.4
J9#7,2530,2695,0.5,2.2
J9#8,2530,2695,1,7.2
J9#9,2530,2535,1,5.1
J9#10,2530,2560,1,5.4
J9#11,2535,2695,0,-2.8
J9#12,2695,2530,1,2.8
J9#13,2695,2530,0.5,-2.2
J9#14,2535,2560,1,5.4
J1#1,2600,2580,1,4.7
J1#2,2600,2695,0.5,1.3
J1#3,2640,2600,0.5,-0.6
J1#4,2695,2640,1,4.2
J1#5,2695,2580,0,-6.6
J1#6,2580,2640,0,-4.1
J1#7,2600,2640,0.5,0.6
J1#8,2640,2695,1,5.8
J1#9,2640,2580,1,4.1
J1#10,2695,2600,1,3.7
J1#11,2580,2600,0.5,0.3
J1#12,2580,2695,1,6.6
J1#13,2600,2580,1,4.7
J1#14,2600,2695,0.5,1.3
J1#15,2695,2580,1,3.4
J1#16,2580,2640,0.5,0.9
J1#17,2695,2640,1,4.2
J1#18,2640,2600,0.5,-0.6
J1#19,2600,2640,1,5.6
J1#20,2640,2695,0.5,0.8
J1#21,2640,2580,1,4.1
J1#22,2695,2600,0.5,-1.3
J1#23,2580,2600,0.5,0.3
J1#24,2580,2695,0.5,1.6
K5#1,2754,2744,0.5,-0.1
K5#2,2699,2749,0,-4.3
K5#3,2780,2734,0.5,-0.7
K5#4,2803,2734,0.5,-1.0
K5#5,2738,2776,1,5.5
K5#6,2753,2799,0.5,0.7
K5#7,2734,2803,0.5,1.0
K5#8,2744,2799,0.5,0.8
K5#9,2754,2699,0.5,-0.8
K5#10,2734,2738,1,5.1
K5#11,2749,2780,0.5,0.4
K5#12,2776,2753,0.5,-0.3
K5#13,2699,2744,0.5,0.6
K5#14,2780,2754,0.5,-0.4
K5#15,2803,2749,1,4.2
K5#16,2738,2734,0,-5.1
K5#17,2753,2734,0.5,-0.3
K5#18,2799,2776,0.5,-0.3
K5#19,2744,2776,0.5,0.5
K5#20,2734,2799,0.5,0.9
K5#21,2734,2753,0.5,0.3
K5#22,2749,2738,0.5,-0.2
K5#23,2754,2803,0,-4.3
K5#24,2699,2780,0.5,1.1
K5#25,2780,2744,0.5,-0.5
K5#26,2803,2699,0.5,-1.5
K5#27,2738,2754,1,5.2
K5#28,2753,2749,1,4.9
K5#29,2799,2734,0.5,-0.9
K5#30,2776,2734,0.5,-0.6
K5#31,2744,2734,0.5,-0.1
K5#32,2734,2776,1,5.6
K5#33,2749,2799,0.5,0.7
K5#34,2754,2753,0,-5.0
K5#35,2699,2738,0.5,0.6
K5#36,2780,2803,0,-4.7
K5#37,2803,2744,0.5,-0.8
K5#38,2738,2780,0.5,0.6
K5#39,2753,2699,0.5,-0.8
K5#40,2799,2754,1,4.4
K5#41,2776,2749,1,4.6
K5#42,2734,2734,1,5.0
K5#43,2744,2734,1,4.9
K5#44,2749,2734,0.5,-0.2
K5#45,2754,2776,0.5,0.3
K5#46,2699,2799,0,-3.6
K5#47,2780,2753,1,4.6
K5#48,2803,2738,0,-5.9
K5#49,2738,2744,0.5,0.1
K5#50,2753,2803,0.5,0.7
K5#51,2799,2780,0.5,-0.3
K5#52,2776,2699,1,3.9
K5#53,2734,2754,0.5,0.3
K5#54,2734,2749,0,-4.8
K5#55,2744,2749,0.5,0.1
K5#56,2754,2734,0.5,-0.3
K5#57,2699,2734,1,5.5
K5#58,2780,2776,0.5,-0.1
K5#59,2803,2799,0.5,-0.1
K5#60,2738,2753,1,5.2
K5#61,2753,2744,0.5,-0.1
K5#62,2799,2738,0.5,-0.9
K5#63,2776,2803,0.5,0.4
K5#64,2734,2780,0.5,0.7
K5#65,2734,2699,1,4.5
K5#66,2749,2754,0.5,0.1
L4#1,2575,2525,1,4.3
L4#2,2630,2625,1,4.9
L4#3,2605,2405,1,2.4
L4#4,2350,2480,1,6.8
L4#5,2550,2365,1,2.6
L4#6,2630,2580,0.5,-0.7
L4#7,2425,2495,0,-4.0
L4#8,2460,2335,1,3.3
L4#9,2335,2350,1,5.2
L4#10,2630,2425,0.5,-2.6
L4#11,2405,2460,0.5,0.8
L4#12,2480,2630,1,7.0
L4#13,2625,2575,0.5,-0.7
L4#14,2580,2365,1,2.2
L4#15,2495,2605,0.5,1.5
L4#16,2525,2550,0,-4.6
L4#17,2575,2480,1,3.7
L4#18,2460,2495,1,5.5
L4#19,2605,2630,0.5,0.4
L4#20,2350,2405,0,-4.2
L4#21,2630,2335,0,-8.5
L4#22,2550,2625,1,6.1
L4#23,2425,2580,0.5,2.1
L4#24,2365,2525,0,-2.8
L4#25,2580,2525,0.5,-0.8
L4#26,2495,2350,1,3.0
L4#27,2335,2575,1,8.0
L4#28,2480,2550,0,-4.0
L4#29,2625,2365,1,1.8
L4#30,2425,2605,1,7.4
L4#31,2630,2460,0.5,-2.3
L4#32,2405,2630,0,-2.1
L4#33,2575,2405,1,2.7
L4#34,2630,2495,1,3.1
L4#35,2605,2580,1,4.6
L4#36,2350,2630,0,-1.7
L4#37,2365,2480,1,6.6
L4#38,2550,2335,0.5,-2.8
L4#39,2525,2625,0.5,1.4
L4#40,2460,2425,0.5,-0.5
L4#41,2425,2350,0.5,-1.1
L4#42,2580,2625,1,5.6
L4#43,2405,2550,0.5,2.0
L4#44,2335,2365,1,5.4
L4#45,2480,2525,0.5,0.6
L4#46,2630,2630,0.5,0.0
L4#47,2495,2575,1,6.1
L4#48,2605,2460,0.5,-2.0
L4#49,2550,2495,1,4.2
L4#50,2365,2405,1,5.6
L4#51,2625,2480,1,3.0
L4#52,2630,2425,1,2.4
L4#53,2350,2605,0,-1.9
L4#54,2525,2335,1,2.5
L4#55,2460,2580,0.5,1.7
L4#56,2575,2630,0,-4.2
L4#57,2425,2575,0.5,2.0
L4#58,2495,2365,1,3.2
L4#59,2630,2550,0.5,-1.1
L4#60,2605,2630,1,5.4
L4#61,2335,2625,0.5,3.4
L4#62,2405,2525,0.5,1.7
L4#63,2460,2350,1,3.5
L4#64,2580,2480,1,3.6
L4#65,2550,2425,1,3.3
L4#66,2525,2495,0,-5.4
L4#67,2365,2630,0.5,3.2
L4#68,2350,2580,0,-2.1
L4#69,2630,2460,0.5,-2.3
L4#70,2625,2405,1,2.2
L4#71,2480,2335,0,-7.0
L4#72,2575,2605,0,-4.6
L4#73,2405,2480,0.5,1.1
L4#74,2425,2365,1,4.1
L4#75,2495,2625,1,6.8
L4#76,2580,2335,0.5,-3.0
L4#77,2460,2575,1,6.6
L4#78,2605,2550,1,4.2
L4#79,2350,2630,0,-1.7
L4#80,2630,2525,0.5,-1.5
L4#81,2575,2350,1,2.1
L4#82,2525,2425,1,3.6
L4#83,2335,2405,1,6.0
L4#84,2480,2495,1,5.2
L4#85,2625,2630,0.5,0.1
L4#86,2630,2580,0,-5.7
L4#87,2365,2605,0,-2.0
L4#88,2550,2460,0,-6.3
L4#89,2350,2550,0.5,2.6
